recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate
67,Sales,Sales Associate,241.93256871904876,69.84321610749717,3284.7670379390083,Job Portal,0.3
29,Product,Product Manager,100.00399319952442,24.363755783182057,4047.826440345677,Job Portal,0.5143848375103464
6,Engineering,Backend Developer,299.0,44.29639065180701,7781.830341320909,LinkedIn,0.5276381896187271
69,HR,Recruitment Specialist,36.57901418701471,50.76826287506797,756.295463290895,Recruiter,0.3755365731909846
81,Finance,Financial Analyst,183.17804377531525,50.03448962193485,6774.37183802407,LinkedIn,0.56287421193959
95,Sales,Sales Associate,299.0,36.54746355549247,8142.332750143141,Referral,0.5689441291471804
5,HR,HR Coordinator,131.7088618086096,36.661331678004,6744.655241958199,Referral,0.4019474499873755
59,Engineering,DevOps Engineer,48.002885099225225,72.87353537089396,507.16,Job Portal,0.3
13,Marketing,SEO Analyst,181.53021913762728,86.69327036051314,5549.095058144783,LinkedIn,0.8904168099089256
60,Marketing,Marketing Specialist,299.0,56.92006970000925,4122.2103815268365,Referral,0.6000078243366123
86,Engineering,Software Engineer,252.14594939971784,55.09737302632892,6860.012372635148,Referral,0.6663742021868543
82,Marketing,Marketing Specialist,44.69883038391842,36.088743397976565,8663.598369078216,LinkedIn,0.9038893055511308
89,Finance,Payroll Specialist,194.8268612088587,60.13138703509656,2149.997330934917,Referral,0.8380245801215438
84,Sales,Account Executive,211.98079133097644,49.91365753022799,5356.44733259201,Job Portal,0.6185425070433652
93,Product,Product Manager,185.4400062368233,51.32109027801703,5833.418821745216,LinkedIn,0.7486501151937566
92,Finance,Payroll Specialist,180.99539912656235,71.54479698797941,1241.6539032876226,Referral,0.5610629840128469
89,Marketing,Social Media Manager,211.6240032576381,39.3569803640871,3448.6874600614456,Job Portal,0.7014203405981785
91,Engineering,Software Engineer,204.16915509262503,10.816431561625606,9898.07707619034,Referral,0.5343400067301934
64,Engineering,Backend Developer,204.17878324052467,63.58751320592651,1993.4950502539411,LinkedIn,0.8185346269085201
33,Marketing,Content Strategist,42.58662301556929,71.63761401421907,7602.9947442692755,Recruiter,0.4176041189511448
80,Product,Product Analyst,196.1694570007248,52.71808347995749,4376.786597570893,Referral,0.6953392019396809
14,Sales,Business Development Manager,134.0094174408166,25.57278026356944,7386.688991217341,Job Portal,0.94262262984944
81,Sales,Business Development Manager,36.27554063716697,26.03290593213488,7946.886233380843,Recruiter,0.6664879830462019
42,HR,HR Coordinator,161.4478196065543,32.04067129080997,2538.217395947509,LinkedIn,0.7877067910380149
31,Finance,Accountant,10.0,18.58109733465189,507.16,Referral,0.723078394519066
20,Engineering,Data Engineer,139.00143782795743,22.887503552634865,6228.867198823794,Recruiter,0.8098834252710877
66,Sales,Account Executive,184.79285930265317,70.32033670496052,7663.827338231995,Referral,0.9597296226289322
81,Product,UI Designer,203.35853151729947,81.54815364283112,6849.358116916241,Referral,0.5065998895998113
39,Product,Product Analyst,220.1455390766997,35.39692623994737,2911.3555918439724,Recruiter,0.7019182809377496
66,Product,UX Designer,223.2750919301714,51.82154560816611,9784.050125307907,Job Portal,0.8724852032349245
9,HR,HR Manager,109.45275762260144,35.65398392829758,9998.91,Job Portal,0.3
28,HR,HR Coordinator,269.52355246934457,43.01826164527417,3333.079240672648,Job Portal,0.7382820234925448
28,Finance,Financial Analyst,53.760023044949065,25.96057630868307,5778.628398365352,Referral,0.4779313640615269
73,Product,Product Analyst,10.0,55.88252767099113,5915.538259704433,Recruiter,0.4497834044456275
44,Engineering,Backend Developer,299.0,81.05686836616472,7908.643332323048,Referral,0.6527259558881428
33,Sales,Account Executive,67.77567265917631,65.25642782471289,2006.004570101228,LinkedIn,0.865375869799621
77,Marketing,Content Strategist,263.29241195554107,77.8544825585277,507.16,Recruiter,0.6881958961514388
95,HR,HR Manager,163.648959869453,25.568144043286605,3972.107887235101,Job Portal,0.7049291121138842
23,Marketing,Social Media Manager,142.39910014794415,7.0,9998.91,Recruiter,0.8353849288419477
43,Product,UI Designer,113.09142839987076,26.40953780909493,3979.245174093069,LinkedIn,0.8779963803357566
65,Marketing,Marketing Specialist,126.4773585667346,56.814940612044,5832.320672465926,Job Portal,0.3
76,Sales,Business Development Manager,265.98409805531605,21.787140187154847,2310.3538760859024,Recruiter,0.5471751338329027
27,Marketing,Social Media Manager,142.72034129499067,52.30916741804678,6546.599424421285,LinkedIn,0.6882754528022001
92,HR,HR Manager,75.29708072916098,30.922860779131497,507.16,Recruiter,0.7350987772605686
62,Marketing,Content Strategist,80.68171087772474,34.06739529313455,9556.923040616646,Referral,0.5305318012504543
82,Sales,Business Development Manager,143.6280976159318,80.57012205667161,8100.39320916738,LinkedIn,0.5058048910024066
80,Finance,Accountant,116.3104280181602,89.0,7096.8596315446,Recruiter,0.7029164107682483
11,Product,UX Designer,128.36328441020254,54.90750955794375,3840.605009036384,Recruiter,0.6752827709707492
63,Marketing,Marketing Specialist,10.0,48.141277298111135,3454.351863932188,LinkedIn,0.437488602675588
100,Finance,Financial Analyst,199.9882464241156,83.96074307869432,5544.534211715214,Recruiter,0.8528558180692931
19,Sales,Account Executive,99.28841391394197,28.75801119454184,6948.869168838114,Job Portal,0.7735500750815605
32,Marketing,Marketing Specialist,94.78093576602572,51.60567114732823,9998.91,Referral,0.8197509922172427
70,Product,UI Designer,187.5932539926988,73.29624300716091,9998.91,Recruiter,0.4848734186835297
82,HR,HR Manager,50.74777830099984,30.185012255502688,7473.759719923421,Recruiter,0.6370664430000459
30,Sales,Sales Representative,295.3604337673505,20.44619585681562,2691.862695960942,Recruiter,0.7058986427494344
88,Marketing,Social Media Manager,261.01686386155774,66.99450456726821,4439.865237317532,Job Portal,0.6663190318448335
54,Engineering,Backend Developer,63.793029779724506,50.539641663174734,3807.474361644709,Referral,0.6513579590694666
88,Marketing,Content Strategist,41.27025483360654,7.0,8515.013094377153,Referral,0.4994161206510809
25,Marketing,Marketing Specialist,10.0,71.52726678379477,2843.983310241188,LinkedIn,0.4782620262693482
12,Marketing,SEO Analyst,265.6864438654981,34.24852826405284,3288.26599840603,Referral,0.3
13,Engineering,DevOps Engineer,38.61888096718866,31.576945618639343,2791.155107700261,Referral,0.9394528938367916
11,Finance,Finance Manager,10.0,56.12635608373333,6861.112677820258,Referral,0.5507566788635883
99,HR,Talent Acquisition,163.71413717085102,39.93824848133742,3664.2583813000574,LinkedIn,0.4979985201391068
8,Finance,Payroll Specialist,115.42459098821756,26.92849755377549,5733.62668632678,Recruiter,0.6055174398494891
95,Marketing,SEO Analyst,46.88529680597741,55.68556337759186,507.16,LinkedIn,0.8712627790211831
59,Finance,Payroll Specialist,199.82355666848045,63.68107893511933,5134.572957978194,Job Portal,0.5901780128883902
100,Marketing,SEO Analyst,10.0,66.09409147756706,7349.06213821976,Recruiter,0.3
2,Product,UI Designer,90.2350481840301,37.226481947793175,5396.948066580796,Job Portal,0.7635581656791267
97,Engineering,Software Engineer,249.78366830571213,66.24304500131744,9995.472282067618,LinkedIn,0.7436727441392653
98,HR,Talent Acquisition,202.18657218900785,59.09404466954189,507.16,Referral,0.6300170971634439
36,Product,UI Designer,128.46700849689807,8.498505270259749,507.16,LinkedIn,0.7755000324012615
46,Engineering,DevOps Engineer,196.0096343463406,17.94262046641379,4754.492881674777,Recruiter,0.5992976770139965
36,HR,Talent Acquisition,10.0,38.14918941133017,5846.353938324093,Job Portal,0.5905157992190347
27,HR,Talent Acquisition,153.7573877265455,50.13927361375824,5598.205469662093,Recruiter,0.823380350295577
82,Engineering,Software Engineer,85.10832517902983,89.0,1730.6595857055331,Recruiter,0.8097860772946305
22,Sales,Account Executive,261.739990019093,55.91248742946429,4021.708107185199,Referral,0.5547274889434588
57,Product,Product Analyst,10.0,55.21047302882656,777.010702877762,Referral,0.4512825004785963
85,Marketing,SEO Analyst,94.24997003882213,7.0,2547.9436499822827,Job Portal,0.7912600038931148
36,Engineering,Software Engineer,212.78638950318987,50.42725968979565,5620.001236139628,Referral,0.704959806965473
31,Engineering,Data Engineer,143.2597547144654,33.260616325003085,8710.579685032579,Recruiter,0.3814050498356449
12,Finance,Accountant,60.85027330831153,37.05125570924199,2007.0691612099,Recruiter,0.6726361456959825
1,Finance,Accountant,299.0,64.86913413469084,8768.921034880379,Referral,0.7899270549554815
89,Engineering,Backend Developer,153.3102510687914,31.566295724211383,9998.91,Job Portal,0.9588600531299488
28,Product,Product Analyst,121.59032640918905,54.910764972634965,2555.027233771387,Referral,0.379247871004495
29,HR,Recruitment Specialist,167.27242368064867,41.48291202646284,6315.963725890113,Referral,0.8439192578999446
90,Marketing,Marketing Specialist,261.2819570264893,30.74445512078148,5530.135267267246,Referral,0.6457747292682754
63,Marketing,Social Media Manager,228.7315620445106,19.43288778858474,739.0950125029476,Referral,0.4474181531296039
88,Engineering,Data Engineer,10.0,33.27007818175413,9998.91,Recruiter,0.7086495920101035
100,HR,HR Manager,170.43031497349455,54.31707128196192,7202.566404919215,Job Portal,0.7924992205121402
4,Finance,Payroll Specialist,111.7834665862675,46.84706468892052,2575.430833107153,Job Portal,0.3
96,Product,UX Designer,92.52163056419658,62.26692820628993,7217.277049787298,LinkedIn,0.3473548151843021
96,Sales,Sales Representative,256.94425497416137,60.04526088165056,7876.914421669884,LinkedIn,0.8183813231383642
15,Engineering,DevOps Engineer,267.81832654986994,89.0,507.16,LinkedIn,0.5503247825308377
74,Sales,Sales Associate,10.0,25.404914603319455,9390.573436851935,Recruiter,0.5691085637666373
91,Finance,Payroll Specialist,191.3234003518621,17.04041183954122,6030.968840625724,Referral,0.4115158620417899
63,Sales,Sales Representative,197.74276616862088,56.9656076818247,6909.518986763978,Job Portal,0.5969048833236614
12,Sales,Sales Associate,129.1091094926339,14.974044448000434,4706.945272003388,Referral,0.7790595912413174
48,Finance,Accountant,275.466532445336,85.2645709857522,6893.627174449328,Recruiter,0.5576902790063675
36,HR,HR Coordinator,250.35452035504684,39.8796021979392,3737.067797262572,Referral,0.4693929955126151
11,Product,Product Analyst,161.197066201328,30.7953182869995,7398.93746770608,Recruiter,0.4458191073148396
89,Engineering,Backend Developer,57.03853503073815,52.57425927256783,4731.086016407238,Job Portal,0.8000973400104336
72,Sales,Account Executive,143.42385544078326,14.875255580923564,1210.9715024463712,LinkedIn,0.4784061916545007
7,HR,HR Coordinator,43.59065516430224,75.89067929681542,5098.059188027838,Recruiter,0.8487160246248695
34,Engineering,Software Engineer,200.008396933002,44.59115998999355,5059.928673123409,Recruiter,0.6391548974010938
15,Finance,Financial Analyst,232.7579871418748,39.57920215192416,6352.3600072681975,LinkedIn,0.9624592844665544
33,Finance,Payroll Specialist,152.4451274537974,59.87652997758232,9574.852513034595,Referral,0.4229293961241337
35,Sales,Sales Representative,67.49740337811339,72.74727476602023,4470.670035346762,Recruiter,0.7338639174560361
87,HR,Talent Acquisition,52.761445036795806,19.182901397366567,2729.207061450762,Recruiter,0.4809420346336926
59,HR,HR Coordinator,175.10931274143107,28.571548884601672,6188.5752613509785,Referral,0.6694569964615342
76,Marketing,Content Strategist,102.17230400645562,30.38413617514553,6491.189398263545,Recruiter,0.5907483809559525
64,Engineering,Backend Developer,222.88148326902075,51.68921114831027,6896.306598527114,LinkedIn,0.4510678585305586
87,Product,UX Designer,283.4323388682964,56.330363494179416,7560.521712701848,Job Portal,0.6523605620701788
84,Finance,Financial Analyst,92.59883538234683,33.57452525352997,6417.269728447194,Recruiter,0.7358786487556828
11,Product,UI Designer,185.1463503963824,31.80900663946442,1368.4377001862565,Recruiter,0.3
31,HR,HR Coordinator,205.71396412777736,42.10869821367797,9548.890637569628,Job Portal,0.6019227589311229
